date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
1992-01-01,3494455.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
1993-01-01,3518338.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
1994-01-01,3503312.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
1995-01-01,3525701.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
1996-01-01,3568799.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
1997-01-01,3565015.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
1998-01-01,3580266.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
1999-01-01,3663808.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2000-01-01,3666785.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2001-01-01,3664872.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2002-01-01,3657200.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2003-01-01,3648330.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2004-01-01,3666723.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2005-01-01,3714137.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2006-01-01,3786797.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2007-01-01,4197853.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2008-01-01,3895531.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2009-01-01,3878190.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2010-01-01,3902188.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2011-01-01,3885841.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2012-01-01,3853194.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2013-01-01,3842311.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2014-01-01,3828425.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2015-01-01,3819836.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2016-01-01,3790497.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2017-01-01,3787331.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2018-01-01,3770926.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2019-01-01,3895631.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
2020-01-01,3858978.0,2023-01-21,2023-01-21,Alabama,TOTEXMAL1A647NCEN,Total Tax Exemptions for Alabama,A,Number of Exemptions,NSA
1989-01-01,1952494.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
1990-01-01,1977684.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
1991-01-01,2002126.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
1992-01-01,2016708.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
1993-01-01,2029116.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
1994-01-01,2037381.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
1995-01-01,2068021.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
1996-01-01,2086986.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
1997-01-01,2094686.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
1998-01-01,2109433.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
1999-01-01,2170537.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2000-01-01,2179787.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2001-01-01,2190008.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2002-01-01,2194061.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2003-01-01,2202240.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2004-01-01,2223256.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2005-01-01,2249329.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2006-01-01,2288794.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2007-01-01,2548351.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2008-01-01,2352522.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2009-01-01,2348049.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2010-01-01,2365461.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2011-01-01,2362937.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2012-01-01,2350529.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2013-01-01,2345351.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2014-01-01,2343795.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2015-01-01,2344081.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2016-01-01,2335903.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2017-01-01,2337224.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2018-01-01,2333531.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2019-01-01,2421441.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
2020-01-01,2404157.0,2023-01-21,2023-01-21,Arkansas,TOTEXMAR5A647NCEN,Total Tax Exemptions for Arkansas,A,Number of Exemptions,NSA
1989-01-01,3021212.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
1990-01-01,3091888.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
1991-01-01,3179385.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
1992-01-01,3221112.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
1993-01-01,3302915.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
1994-01-01,3397192.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
1995-01-01,3517850.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
1996-01-01,3635083.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
1997-01-01,3722524.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
1998-01-01,3854019.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
1999-01-01,4040434.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2000-01-01,4136710.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2001-01-01,4252016.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2002-01-01,4329608.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2003-01-01,4451901.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2004-01-01,4614423.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2005-01-01,4785045.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2006-01-01,4966440.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2007-01-01,5390265.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2008-01-01,5174185.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2009-01-01,5127414.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2010-01-01,5161432.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2011-01-01,5228426.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2012-01-01,5224805.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2013-01-01,5273064.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2014-01-01,5314210.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2015-01-01,5381573.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2016-01-01,5416769.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2017-01-01,5491410.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2018-01-01,5561988.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2019-01-01,5829921.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
2020-01-01,5848248.0,2023-01-21,2023-01-21,Arizona,TOTEXMAZ4A647NCEN,Total Tax Exemptions for Arizona,A,Number of Exemptions,NSA
1989-01-01,24137199.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
1990-01-01,24559020.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
1991-01-01,24756203.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
1992-01-01,24507399.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
1993-01-01,24134151.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
1994-01-01,23949168.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
1995-01-01,24260192.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
1996-01-01,24767936.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
1997-01-01,25332412.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
1998-01-01,26126722.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
1999-01-01,27560789.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2000-01-01,28103587.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2001-01-01,28578696.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2002-01-01,28828940.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2003-01-01,29042364.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2004-01-01,29240242.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2005-01-01,29537244.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2006-01-01,29981431.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2007-01-01,32102496.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2008-01-01,30924990.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2009-01-01,30968280.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2010-01-01,31330137.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2011-01-01,31563211.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2012-01-01,31543522.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2013-01-01,31859070.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2014-01-01,32088109.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2015-01-01,32389019.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2016-01-01,32432252.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2017-01-01,32583266.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2018-01-01,32426086.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2019-01-01,33078420.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
2020-01-01,32827639.0,2023-01-21,2023-01-21,California,TOTEXMCA6A647NCEN,Total Tax Exemptions for California,A,Number of Exemptions,NSA
1989-01-01,2815219.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
1990-01-01,2872962.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
1991-01-01,2967797.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
1992-01-01,3033697.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
1993-01-01,3103413.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
1994-01-01,3171190.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
1995-01-01,3240714.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
1996-01-01,3310781.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
1997-01-01,3383463.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
1998-01-01,3506976.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
1999-01-01,3694991.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
2000-01-01,3794950.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
2001-01-01,3866588.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
2002-01-01,3871611.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
2003-01-01,3896205.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
2004-01-01,3948334.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
2005-01-01,4026801.0,2023-01-21,2023-01-21,Colorado,TOTEXMCO8A647NCEN,Total Tax Exemptions for Colorado,A,Number of Exemptions,NSA
