date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
2008-02-01,30.06,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2008-03-01,31.76,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2008-04-01,32.38,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2008-05-01,34.07,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2008-06-01,34.95,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2008-07-01,34.22,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2008-08-01,34.78,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2008-09-01,34.41,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2008-10-01,32.78,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2008-11-01,32.05,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2008-12-01,31.45,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2009-01-01,31.54,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2009-02-01,32.21,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2009-03-01,32.4,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2009-04-01,33.74,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2009-05-01,33.58,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2009-06-01,35.38,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2009-07-01,35.11,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2009-08-01,35.3,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2009-09-01,36.12,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2009-10-01,35.24,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2009-11-01,33.8,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2009-12-01,33.83,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2010-01-01,34.61,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2010-02-01,34.4,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2010-03-01,34.62,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2010-04-01,33.47,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2010-05-01,36.07,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2010-06-01,37.96,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2010-07-01,39.55,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2010-08-01,38.02,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2010-09-01,37.74,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2010-10-01,34.69,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2010-11-01,34.78,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2010-12-01,34.44,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2011-01-01,35.38,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2011-02-01,36.1,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2011-03-01,35.73,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2011-04-01,36.49,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2011-05-01,35.51,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2011-06-01,36.98,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2011-07-01,36.94,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2011-08-01,36.47,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2011-09-01,37.25,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2011-10-01,35.61,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2011-11-01,34.46,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2011-12-01,35.79,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2012-01-01,35.21,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2012-02-01,35.25,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2012-03-01,34.74,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2012-04-01,35.85,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2012-05-01,36.58,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2012-06-01,37.95,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2012-07-01,37.54,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2012-08-01,37.59,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2012-09-01,37.69,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2012-10-01,37.71,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2012-11-01,37.2,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2012-12-01,37.31,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2013-01-01,35.89,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2013-02-01,37.18,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2013-03-01,36.07,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2013-04-01,36.63,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2013-05-01,36.27,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2013-06-01,36.91,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2013-07-01,37.74,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2013-08-01,38.22,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2013-09-01,37.91,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2013-10-01,37.58,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2013-11-01,37.53,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2013-12-01,36.76,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2014-01-01,36.13,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2014-02-01,37.06,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2014-03-01,36.41,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2014-04-01,37.28,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2014-05-01,38.17,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2014-06-01,38.46,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2014-07-01,38.96,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2014-08-01,38.44,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2014-09-01,38.42,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2014-10-01,38.41,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2014-11-01,36.25,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2014-12-01,35.73,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2015-01-01,35.94,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2015-02-01,36.05,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2015-03-01,37.31,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2015-04-01,38.72,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2015-05-01,38.34,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2015-06-01,39.44,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2015-07-01,39.05,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2015-08-01,39.07,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2015-09-01,38.19,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2015-10-01,37.49,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2015-11-01,37.25,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2015-12-01,37.06,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2016-01-01,36.67,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2016-02-01,37.65,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2016-03-01,37.51,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2016-04-01,38.06,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2016-05-01,38.91,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2016-06-01,40.09,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2016-07-01,40.57,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2016-08-01,40.35,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2016-09-01,39.51,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2016-10-01,38.99,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2016-11-01,38.35,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2016-12-01,37.93,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2017-01-01,37.81,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2017-02-01,37.3,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2017-03-01,38.44,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2017-04-01,38.17,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2017-05-01,37.86,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2017-06-01,38.66,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2017-07-01,38.26,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2017-08-01,38.89,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2017-09-01,37.8,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2017-10-01,37.43,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2017-11-01,37.1,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2017-12-01,37.02,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2018-01-01,35.97,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2018-02-01,37.01,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2018-03-01,37.8,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2018-04-01,37.93,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2018-05-01,37.64,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2018-06-01,38.26,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2018-07-01,39.01,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2018-08-01,39.54,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2018-09-01,38.25,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2018-10-01,38.04,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2018-11-01,37.8,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2018-12-01,37.24,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2019-01-01,35.52,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2019-02-01,35.99,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2019-03-01,36.27,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2019-04-01,36.94,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2019-05-01,37.34,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2019-06-01,37.5,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2019-07-01,38.11,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2019-08-01,38.36,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2019-09-01,38.86,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2019-10-01,37.26,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2019-11-01,37.77,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2019-12-01,36.98,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2020-01-01,36.68,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2020-02-01,36.21,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2020-03-01,37.4,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2020-04-01,37.31,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2020-05-01,38.27,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2020-06-01,38.03,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2020-07-01,40.04,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2020-08-01,41.1,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2020-09-01,41.46,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2020-10-01,41.1,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2020-11-01,42.68,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2020-12-01,40.91,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2021-01-01,40.91,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2021-02-01,41.47,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2021-03-01,42.11,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2021-04-01,42.36,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2021-05-01,41.58,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2021-06-01,40.76,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2021-07-01,41.51,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2021-08-01,42.75,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2021-09-01,43.46,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
2021-10-01,43.68,2023-01-21,2023-01-21,Alaska,SMU02000002000000003,Average Hourly Earnings of All Employees: Construction in Alaska,M,$ per Hour,NSA
