realtime_start,realtime_end,date,value,id,title,state,frequency_short,units_short,"seasonal_adjustment_short"
2023-01-20,2023-01-20,2016-01-01,6.6,LAUST020000000000003A,"Unemployment Rate in Alaska",Alaska,A,"%",NSA
2023-01-20,2023-01-20,2017-01-01,6.5,LAUST020000000000003A,"Unemployment Rate in Alaska",Alaska,A,"%",NSA
2023-01-20,2023-01-20,2018-01-01,6.0,LAUST020000000000003A,"Unemployment Rate in Alaska",Alaska,A,"%",NSA
2023-01-20,2023-01-20,2019-01-01,5.5,LAUST020000000000003A,"Unemployment Rate in Alaska",Alaska,A,"%",NSA
2023-01-20,2023-01-20,2020-01-01,8.2,LAUST020000000000003A,"Unemployment Rate in Alaska",Alaska,A,"%",NSA
2023-01-20,2023-01-20,2021-01-01,6.4,LAUST020000000000003A,"Unemployment Rate in Alaska",Alaska,A,"%",NSA
2023-01-20,2023-01-20,1976-01-01,6.7,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1977-01-01,7.1,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1978-01-01,6.4,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1979-01-01,7.2,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1980-01-01,8.8,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1981-01-01,10.7,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1982-01-01,14.0,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1983-01-01,13.8,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1984-01-01,11.3,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1985-01-01,9.6,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1986-01-01,9.6,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1987-01-01,8.2,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1988-01-01,7.3,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1989-01-01,7.0,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1990-01-01,6.8,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1991-01-01,7.3,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1992-01-01,7.5,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1993-01-01,7.2,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1994-01-01,6.2,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1995-01-01,5.9,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1996-01-01,5.2,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1997-01-01,4.9,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1998-01-01,4.5,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1999-01-01,4.7,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2000-01-01,4.6,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2001-01-01,5.2,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2002-01-01,5.9,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2003-01-01,6.0,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2004-01-01,5.6,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2005-01-01,4.4,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2006-01-01,4.0,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2007-01-01,4.1,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2008-01-01,5.8,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2009-01-01,10.1,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2010-01-01,10.4,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2011-01-01,9.6,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2012-01-01,8.2,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2013-01-01,7.3,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2014-01-01,6.7,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2015-01-01,6.1,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2016-01-01,5.9,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2017-01-01,4.5,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2018-01-01,3.9,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2019-01-01,3.2,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2020-01-01,6.5,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,2021-01-01,3.4,LAUST010000000000003A,"Unemployment Rate in Alabama",Alabama,A,"%",NSA
2023-01-20,2023-01-20,1976-01-01,6.9,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1977-01-01,6.5,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1978-01-01,6.2,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1979-01-01,6.3,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1980-01-01,7.5,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1981-01-01,8.6,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1982-01-01,9.5,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1983-01-01,9.7,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1984-01-01,8.5,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1985-01-01,8.5,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1986-01-01,8.5,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1987-01-01,8.1,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1988-01-01,7.7,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1989-01-01,7.1,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1990-01-01,6.8,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1991-01-01,7.3,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1992-01-01,7.0,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1993-01-01,6.1,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1994-01-01,5.4,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1995-01-01,4.9,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1996-01-01,5.2,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1997-01-01,5.1,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1998-01-01,5.1,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1999-01-01,4.5,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2000-01-01,4.2,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2001-01-01,4.8,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2002-01-01,5.3,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2003-01-01,5.8,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2004-01-01,5.6,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2005-01-01,5.3,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2006-01-01,5.2,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2007-01-01,5.4,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2008-01-01,5.4,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2009-01-01,7.7,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2010-01-01,7.9,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2011-01-01,7.9,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2012-01-01,7.3,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2013-01-01,7.1,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2014-01-01,5.9,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2015-01-01,5.0,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2016-01-01,4.0,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2017-01-01,3.7,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2018-01-01,3.6,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2019-01-01,3.5,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2020-01-01,6.1,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,2021-01-01,4.0,LAUST050000000000003A,"Unemployment Rate in Arkansas",Arkansas,A,"%",NSA
2023-01-20,2023-01-20,1976-01-01,9.8,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1977-01-01,8.4,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1978-01-01,5.9,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1979-01-01,5.1,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1980-01-01,6.6,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1981-01-01,6.2,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1982-01-01,10.0,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1983-01-01,9.1,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1984-01-01,5.0,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1985-01-01,6.4,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1986-01-01,7.0,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1987-01-01,6.5,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1988-01-01,6.4,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1989-01-01,5.2,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1990-01-01,5.2,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1991-01-01,5.8,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1992-01-01,7.6,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1993-01-01,6.4,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1994-01-01,6.2,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1995-01-01,5.3,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1996-01-01,5.5,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1997-01-01,4.6,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1998-01-01,4.3,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1999-01-01,4.5,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2000-01-01,4.0,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2001-01-01,4.7,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2002-01-01,6.2,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2003-01-01,5.8,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2004-01-01,5.0,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2005-01-01,4.7,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2006-01-01,4.3,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2007-01-01,3.8,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2008-01-01,5.8,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2009-01-01,9.7,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2010-01-01,10.3,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2011-01-01,9.4,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2012-01-01,8.3,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2013-01-01,7.8,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2014-01-01,6.8,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2015-01-01,6.1,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2016-01-01,5.5,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2017-01-01,5.0,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2018-01-01,4.8,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2019-01-01,4.9,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2020-01-01,7.7,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,2021-01-01,4.9,LAUST040000000000003A,"Unemployment Rate in Arizona",Arizona,A,"%",NSA
2023-01-20,2023-01-20,1976-01-01,9.2,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1977-01-01,8.4,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1978-01-01,7.1,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1979-01-01,6.2,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1980-01-01,6.9,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1981-01-01,7.4,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1982-01-01,10.1,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1983-01-01,9.8,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1984-01-01,7.7,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1985-01-01,7.2,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1986-01-01,6.8,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1987-01-01,5.8,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1988-01-01,5.3,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1989-01-01,5.1,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1990-01-01,5.8,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1991-01-01,7.8,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1992-01-01,9.4,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1993-01-01,9.5,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1994-01-01,8.7,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1995-01-01,7.9,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1996-01-01,7.3,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1997-01-01,6.4,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1998-01-01,5.9,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,1999-01-01,5.3,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,2000-01-01,4.9,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,2001-01-01,5.5,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,2002-01-01,6.8,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,2003-01-01,6.9,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,2004-01-01,6.2,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,2005-01-01,5.4,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
2023-01-20,2023-01-20,2006-01-01,4.9,LAUST060000000000003A,"Unemployment Rate in California",California,A,"%",NSA
