realtime_start,realtime_end,date,value,id,title,state,frequency_short,units_short,"seasonal_adjustment_short"
2023-01-20,2023-01-20,2009-10-01,31.37,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2009-11-01,30.64,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2009-12-01,32.13,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2010-01-01,31.68,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2010-02-01,29.52,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2010-03-01,29.66,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2010-04-01,32.08,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2010-05-01,34.03,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2010-06-01,32.81,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2010-07-01,30.74,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2010-08-01,29.2,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2010-09-01,33.88,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2010-10-01,33.33,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2010-11-01,33.55,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2010-12-01,35.74,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2011-01-01,32.83,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2011-02-01,31.94,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2011-03-01,31.59,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2011-04-01,35.93,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2011-05-01,35.36,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2011-06-01,34.1,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2011-07-01,30.82,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2011-08-01,31.33,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2011-09-01,34.91,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2011-10-01,33.94,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2011-11-01,35.24,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2011-12-01,35.63,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2012-01-01,33.07,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2012-02-01,30.41,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2012-03-01,30.01,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2012-04-01,33.3,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2012-05-01,34.38,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2012-06-01,33.33,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2012-07-01,30.98,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2012-08-01,30.97,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2012-09-01,33.19,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2012-10-01,34.63,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2012-11-01,35.5,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2012-12-01,36.1,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2013-01-01,33.35,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2013-02-01,31.55,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2013-03-01,30.62,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2013-04-01,33.8,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2013-05-01,34.18,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2013-06-01,32.94,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2013-07-01,32.27,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2013-08-01,33.24,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2013-09-01,35.41,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2013-10-01,36.15,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2013-11-01,36.75,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2013-12-01,36.45,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2014-01-01,34.49,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2014-02-01,34.51,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2014-03-01,33.39,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2014-04-01,35.62,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2014-05-01,36.56,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2014-06-01,36.07,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2014-07-01,33.24,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2014-08-01,34.21,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2014-09-01,34.48,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2014-10-01,36.15,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2014-11-01,35.38,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2014-12-01,35.66,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2015-01-01,30.93,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2015-02-01,30.6,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2015-03-01,31.6,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2015-04-01,36.26,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2015-05-01,35.57,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2015-06-01,35.51,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2015-07-01,34.62,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2015-08-01,35.39,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2015-09-01,35.55,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2015-10-01,36.91,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2015-11-01,38.16,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2015-12-01,38.18,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2016-01-01,32.7,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2016-02-01,32.13,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2016-03-01,32.62,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2016-04-01,35.98,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2016-05-01,37.12,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2016-06-01,33.51,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2016-07-01,31.61,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2016-08-01,33.23,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2016-09-01,34.85,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2016-10-01,37.81,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2016-11-01,37.67,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2016-12-01,38.44,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2017-01-01,34.22,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2017-02-01,31.58,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2017-03-01,33.1,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2017-04-01,35.83,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2017-05-01,36.9,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2017-06-01,35.05,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2017-07-01,32.51,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2017-08-01,33.83,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2017-09-01,37.28,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2017-10-01,39.42,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2017-11-01,38.86,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2017-12-01,39.87,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2018-01-01,37.07,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2018-02-01,36.23,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2018-03-01,36.29,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2018-04-01,36.96,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2018-05-01,35.73,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2018-06-01,35.04,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2018-07-01,33.42,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2018-08-01,34.03,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2018-09-01,35.69,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2018-10-01,37.0,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2018-11-01,38.37,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2018-12-01,39.15,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2019-01-01,34.73,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2019-02-01,33.12,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2019-03-01,33.33,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2019-04-01,34.43,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2019-05-01,36.76,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2019-06-01,34.22,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2019-07-01,30.98,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2019-08-01,31.32,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2019-09-01,35.46,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2019-10-01,38.67,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2019-11-01,39.29,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2019-12-01,38.79,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2020-01-01,36.6,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2020-02-01,35.39,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2020-03-01,36.19,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2020-04-01,36.31,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2020-05-01,38.07,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2020-06-01,34.97,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2020-07-01,34.6,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2020-08-01,34.99,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2020-09-01,37.23,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2020-10-01,38.12,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
2023-01-20,2023-01-20,2020-11-01,40.31,SMU02000000600000003,"Average Hourly Earnings of All Employees: Goods Producing in Alaska",Alaska,M,"$ per Hour",NSA
