realtime_start,realtime_end,date,value,id,title,state,frequency_short,units_short,"seasonal_adjustment_short"
2023-01-20,2023-01-20,1994-01-01,3503312.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1995-01-01,3525701.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1996-01-01,3568799.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1997-01-01,3565015.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1998-01-01,3580266.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1999-01-01,3663808.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2000-01-01,3666785.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2001-01-01,3664872.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2002-01-01,3657200.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2003-01-01,3648330.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2004-01-01,3666723.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2005-01-01,3714137.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2006-01-01,3786797.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2007-01-01,4197853.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2008-01-01,3895531.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2009-01-01,3878190.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2010-01-01,3902188.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2011-01-01,3885841.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2012-01-01,3853194.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2013-01-01,3842311.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2014-01-01,3828425.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2015-01-01,3819836.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2016-01-01,3790497.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2017-01-01,3787331.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2018-01-01,3770926.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2019-01-01,3895631.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2020-01-01,3858978.0,TOTEXMAL1A647NCEN,"Total Tax Exemptions for Alabama",Alabama,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1989-01-01,1952494.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1990-01-01,1977684.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1991-01-01,2002126.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1992-01-01,2016708.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1993-01-01,2029116.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1994-01-01,2037381.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1995-01-01,2068021.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1996-01-01,2086986.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1997-01-01,2094686.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1998-01-01,2109433.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1999-01-01,2170537.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2000-01-01,2179787.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2001-01-01,2190008.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2002-01-01,2194061.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2003-01-01,2202240.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2004-01-01,2223256.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2005-01-01,2249329.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2006-01-01,2288794.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2007-01-01,2548351.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2008-01-01,2352522.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2009-01-01,2348049.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2010-01-01,2365461.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2011-01-01,2362937.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2012-01-01,2350529.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2013-01-01,2345351.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2014-01-01,2343795.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2015-01-01,2344081.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2016-01-01,2335903.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2017-01-01,2337224.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2018-01-01,2333531.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2019-01-01,2421441.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2020-01-01,2404157.0,TOTEXMAR5A647NCEN,"Total Tax Exemptions for Arkansas",Arkansas,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1989-01-01,3021212.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1990-01-01,3091888.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1991-01-01,3179385.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1992-01-01,3221112.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1993-01-01,3302915.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1994-01-01,3397192.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1995-01-01,3517850.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1996-01-01,3635083.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1997-01-01,3722524.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1998-01-01,3854019.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1999-01-01,4040434.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2000-01-01,4136710.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2001-01-01,4252016.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2002-01-01,4329608.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2003-01-01,4451901.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2004-01-01,4614423.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2005-01-01,4785045.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2006-01-01,4966440.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2007-01-01,5390265.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2008-01-01,5174185.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2009-01-01,5127414.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2010-01-01,5161432.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2011-01-01,5228426.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2012-01-01,5224805.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2013-01-01,5273064.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2014-01-01,5314210.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2015-01-01,5381573.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2016-01-01,5416769.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2017-01-01,5491410.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2018-01-01,5561988.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2019-01-01,5829921.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2020-01-01,5848248.0,TOTEXMAZ4A647NCEN,"Total Tax Exemptions for Arizona",Arizona,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1989-01-01,2.41372E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1990-01-01,2.455902E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1991-01-01,2.4756204E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1992-01-01,2.45074E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1993-01-01,2.4134152E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1994-01-01,2.3949168E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1995-01-01,2.4260192E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1996-01-01,2.4767936E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1997-01-01,2.5332412E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1998-01-01,2.6126722E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1999-01-01,2.7560788E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2000-01-01,2.8103588E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2001-01-01,2.8578696E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2002-01-01,2.882894E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2003-01-01,2.9042364E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2004-01-01,2.9240242E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2005-01-01,2.9537244E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2006-01-01,2.9981432E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2007-01-01,3.2102496E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2008-01-01,3.092499E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2009-01-01,3.096828E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2010-01-01,3.1330136E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2011-01-01,3.1563212E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2012-01-01,3.1543522E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2013-01-01,3.185907E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2014-01-01,3.2088108E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2015-01-01,3.238902E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2016-01-01,3.2432252E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2017-01-01,3.2583266E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2018-01-01,3.2426086E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2019-01-01,3.307842E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2020-01-01,3.282764E7,TOTEXMCA6A647NCEN,"Total Tax Exemptions for California",California,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1989-01-01,2815219.0,TOTEXMCO8A647NCEN,"Total Tax Exemptions for Colorado",Colorado,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1990-01-01,2872962.0,TOTEXMCO8A647NCEN,"Total Tax Exemptions for Colorado",Colorado,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1991-01-01,2967797.0,TOTEXMCO8A647NCEN,"Total Tax Exemptions for Colorado",Colorado,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1992-01-01,3033697.0,TOTEXMCO8A647NCEN,"Total Tax Exemptions for Colorado",Colorado,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1993-01-01,3103413.0,TOTEXMCO8A647NCEN,"Total Tax Exemptions for Colorado",Colorado,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1994-01-01,3171190.0,TOTEXMCO8A647NCEN,"Total Tax Exemptions for Colorado",Colorado,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1995-01-01,3240714.0,TOTEXMCO8A647NCEN,"Total Tax Exemptions for Colorado",Colorado,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1996-01-01,3310781.0,TOTEXMCO8A647NCEN,"Total Tax Exemptions for Colorado",Colorado,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1997-01-01,3383463.0,TOTEXMCO8A647NCEN,"Total Tax Exemptions for Colorado",Colorado,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1998-01-01,3506976.0,TOTEXMCO8A647NCEN,"Total Tax Exemptions for Colorado",Colorado,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,1999-01-01,3694991.0,TOTEXMCO8A647NCEN,"Total Tax Exemptions for Colorado",Colorado,A,"Number of Exemptions",NSA
2023-01-20,2023-01-20,2000-01-01,3794950.0,TOTEXMCO8A647NCEN,"Total Tax Exemptions for Colorado",Colorado,A,"Number of Exemptions",NSA
